model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},PBU,115,58,40,131,344,246,98,118,58,40,128,344,246,98,0.7419354838709677,0.4674796747967479,0.57356608478803,0.502906976744186,0.7468354430379747,0.4796747967479675,0.5841584158415841,0.5116279069767442,0.5298668098818475,0.5362932330827068,0.0048999591670069,0.0121951219512195,0.0105923310535541,0.0087209302325581,0.0064264232008592,exp97-PBU-feature-set4-SMOTE,True,warnings_typestate_checker,set4
logistic_regression,overall,"{'random_state': 1699304546, 'penalty': 'l1', 'solver': 'saga', 'C': 100000000.0}",PBU,136,56,42,110,344,246,98,137,55,43,109,344,246,98,0.7640449438202247,0.5528455284552846,0.6415094339622641,0.5581395348837209,0.7611111111111111,0.556910569105691,0.6431924882629108,0.5581395348837209,0.5634543501611171,0.5601911922663803,-0.0029338327091136,0.0040650406504064,0.0016830543006466,0.0,-0.0032631578947368,exp97-PBU-feature-set4-SMOTE,True,warnings_typestate_checker,set4
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 0.01}",PBU,155,45,53,91,344,246,98,155,45,53,91,344,246,98,0.7451923076923077,0.6300813008130082,0.6828193832599119,0.5813953488372093,0.7451923076923077,0.6300813008130082,0.6828193832599119,0.5813953488372093,0.5452835660580022,0.5452835660580022,0.0,0.0,0.0,0.0,0.0,exp97-PBU-feature-set4-SMOTE,True,warnings_typestate_checker,set4
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 0.1}",PBU,162,46,52,84,344,246,98,163,47,51,83,344,246,98,0.7570093457943925,0.6585365853658537,0.7043478260869566,0.6046511627906976,0.7616822429906542,0.6626016260162602,0.7086956521739131,0.6104651162790697,0.5646691729323308,0.5717099892588614,0.0046728971962617,0.0040650406504064,0.0043478260869564,0.0058139534883721,0.0070408163265306,exp97-PBU-feature-set4-SMOTE,True,warnings_typestate_checker,set4
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 9}",PBU,127,55,43,119,344,246,98,127,55,43,119,344,246,98,0.7470588235294118,0.516260162601626,0.6105769230769231,0.5290697674418605,0.7470588235294118,0.516260162601626,0.6105769230769231,0.5290697674418605,0.5392749731471536,0.5392749731471536,0.0,0.0,0.0,0.0,0.0,exp97-PBU-feature-set4-SMOTE,True,warnings_typestate_checker,set4
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 15}",PBU,111,57,41,135,344,246,98,111,57,41,135,344,246,98,0.7302631578947368,0.4512195121951219,0.5577889447236181,0.4883720930232558,0.7302631578947368,0.4512195121951219,0.5577889447236181,0.4883720930232558,0.5170891514500537,0.5170891514500537,0.0,0.0,0.0,0.0,0.0,exp97-PBU-feature-set4-SMOTE,True,warnings_typestate_checker,set4
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 11}",PBU,119,55,43,127,344,246,98,119,55,43,127,344,246,98,0.7345679012345679,0.483739837398374,0.5833333333333334,0.5058139534883721,0.7345679012345679,0.483739837398374,0.5833333333333334,0.5058139534883721,0.5234156820622986,0.5234156820622986,0.0,0.0,0.0,0.0,0.0,exp97-PBU-feature-set4-SMOTE,True,warnings_typestate_checker,set4
SVC,overall,"{'C': 10, 'degree': 2, 'kernel': 'sigmoid', 'random_state': 1699304546}",PBU,131,42,56,115,344,246,98,131,42,56,115,344,246,98,0.7005347593582888,0.532520325203252,0.605080831408776,0.502906976744186,0.7005347593582888,0.532520325203252,0.605080831408776,0.502906976744186,0.4826197636949517,0.4826197636949517,0.0,0.0,0.0,0.0,0.0,exp97-PBU-feature-set4-SMOTE,True,warnings_typestate_checker,set4
mlp_classifier,overall,"{'hidden_layer_sizes': (100,), 'learning_rate_init': 0.1, 'momentum': 0.9, 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",PBU,246,0,98,0,344,246,98,114,49,49,132,344,246,98,0.7151162790697675,1.0,0.8338983050847458,0.7151162790697675,0.6993865030674846,0.4634146341463415,0.5574572127139364,0.4738372093023256,0.5,0.4876530612244898,-0.0157297760022828,-0.5365853658536586,-0.2764410923708094,-0.2412790697674419,-0.0123469387755101,exp97-PBU-feature-set4-SMOTE,True,warnings_typestate_checker,set4
mlp_classifier,overall,"{'solver': 'adam', 'momentum': 0.9, 'learning_rate_init': 0.1, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",PBU,221,5,93,25,344,246,98,14,92,6,232,344,246,98,0.7038216560509554,0.8983739837398373,0.7892857142857141,0.6569767441860465,0.7,0.056910569105691,0.1052631578947368,0.3081395348837209,0.4739795918367346,0.4965435016111708,-0.0038216560509554,-0.8414634146341463,-0.6840225563909773,-0.3488372093023255,0.0225639097744361,exp97-PBU-feature-set4-SMOTE,True,warnings_typestate_checker,set4
