model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote,warning_feature,feature_set
bayes_network,overall,{'var_smoothing': 1e-09},PBU,115,58,40,131,344,246,98,115,56,42,131,344,246,98,0.7419354838709677,0.4674796747967479,0.57356608478803,0.502906976744186,0.732484076433121,0.4674796747967479,0.5707196029776676,0.4970930232558139,0.5298668098818475,0.5196036519871106,-0.0094514074378467,0.0,-0.0028464818103624,-0.0058139534883721,-0.0102631578947369,exp98-PBU-feature-set4-SMOTE,True,warnings_infer,set4
logistic_regression,overall,"{'random_state': 1699304546, 'penalty': 'l1', 'solver': 'saga', 'C': 100000000.0}",PBU,136,56,42,110,344,246,98,136,56,42,110,344,246,98,0.7640449438202247,0.5528455284552846,0.6415094339622641,0.5581395348837209,0.7640449438202247,0.5528455284552846,0.6415094339622641,0.5581395348837209,0.5634543501611171,0.5634543501611171,0.0,0.0,0.0,0.0,0.0,exp98-PBU-feature-set4-SMOTE,True,warnings_infer,set4
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 0.01}",PBU,155,45,53,91,344,246,98,155,45,53,91,344,246,98,0.7451923076923077,0.6300813008130082,0.6828193832599119,0.5813953488372093,0.7451923076923077,0.6300813008130082,0.6828193832599119,0.5813953488372093,0.5452835660580022,0.5452835660580022,0.0,0.0,0.0,0.0,0.0,exp98-PBU-feature-set4-SMOTE,True,warnings_infer,set4
logistic_regression,overall,"{'solver': 'liblinear', 'random_state': 1699304546, 'penalty': 'l1', 'C': 0.1}",PBU,162,46,52,84,344,246,98,162,46,52,84,344,246,98,0.7570093457943925,0.6585365853658537,0.7043478260869566,0.6046511627906976,0.7570093457943925,0.6585365853658537,0.7043478260869566,0.6046511627906976,0.5646691729323308,0.5646691729323308,0.0,0.0,0.0,0.0,0.0,exp98-PBU-feature-set4-SMOTE,True,warnings_infer,set4
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 9}",PBU,127,55,43,119,344,246,98,127,55,43,119,344,246,98,0.7470588235294118,0.516260162601626,0.6105769230769231,0.5290697674418605,0.7470588235294118,0.516260162601626,0.6105769230769231,0.5290697674418605,0.5392749731471536,0.5392749731471536,0.0,0.0,0.0,0.0,0.0,exp98-PBU-feature-set4-SMOTE,True,warnings_infer,set4
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 15}",PBU,111,57,41,135,344,246,98,111,57,41,135,344,246,98,0.7302631578947368,0.4512195121951219,0.5577889447236181,0.4883720930232558,0.7302631578947368,0.4512195121951219,0.5577889447236181,0.4883720930232558,0.5170891514500537,0.5170891514500537,0.0,0.0,0.0,0.0,0.0,exp98-PBU-feature-set4-SMOTE,True,warnings_infer,set4
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'euclidean', 'n_neighbors': 11}",PBU,119,55,43,127,344,246,98,119,55,43,127,344,246,98,0.7345679012345679,0.483739837398374,0.5833333333333334,0.5058139534883721,0.7345679012345679,0.483739837398374,0.5833333333333334,0.5058139534883721,0.5234156820622986,0.5234156820622986,0.0,0.0,0.0,0.0,0.0,exp98-PBU-feature-set4-SMOTE,True,warnings_infer,set4
SVC,overall,"{'C': 10, 'degree': 2, 'kernel': 'sigmoid', 'random_state': 1699304546}",PBU,131,42,56,115,344,246,98,131,42,56,115,344,246,98,0.7005347593582888,0.532520325203252,0.605080831408776,0.502906976744186,0.7005347593582888,0.532520325203252,0.605080831408776,0.502906976744186,0.4826197636949517,0.4826197636949517,0.0,0.0,0.0,0.0,0.0,exp98-PBU-feature-set4-SMOTE,True,warnings_infer,set4
mlp_classifier,overall,"{'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'learning_rate_init': 0.001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'momentum': 0.95, 'random_state': 1699304546, 'activation': 'relu', 'early_stopping': True}",PBU,52,84,14,194,344,246,98,160,32,66,86,344,246,98,0.7878787878787878,0.2113821138211382,0.3333333333333333,0.3953488372093023,0.7079646017699115,0.6504065040650406,0.6779661016949152,0.5581395348837209,0.5340171858216971,0.4915306122448979,-0.0799141861088763,0.4390243902439024,0.3446327683615818,0.1627906976744186,-0.0424865735767991,exp98-PBU-feature-set4-SMOTE,True,warnings_infer,set4
mlp_classifier,overall,"{'momentum': 0.9, 'hidden_layer_sizes': (50, 50, 50), 'alpha': 0.0001, 'solver': 'sgd', 'max_iter': 200, 'learning_rate': 'constant', 'random_state': 1699304546, 'activation': 'relu', 'learning_rate_init': 0.01, 'early_stopping': True}",PBU,0,98,0,246,344,246,98,148,39,59,98,344,246,98,,0.0,,0.2848837209302325,0.714975845410628,0.6016260162601627,0.6534216335540839,0.5436046511627907,0.5,0.5,,0.6016260162601627,,0.2587209302325581,0.0,exp98-PBU-feature-set4-SMOTE,True,warnings_infer,set4
