model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'degree': 2, 'C': 10, 'random_state': 42, 'kernel': 'sigmoid'}",BD50,0,357,1,86,444,86,358,0,357,1,86,444,86,358,0.0,0.0,,0.8040540540540541,0.0,0.0,,0.8040540540540541,0.498611111111111,0.498611111111111,0.0,0.0,,0.0,0.0,exp58-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'metric': 'manhattan', 'weights': 'uniform', 'n_neighbors': 3}",BD50,15,315,43,71,444,86,358,15,315,43,71,444,86,358,0.2586206896551724,0.1744186046511628,0.2083333333333333,0.7432432432432432,0.2586206896551724,0.1744186046511628,0.2083333333333333,0.7432432432432432,0.5265660959219369,0.5265660959219369,0.0,0.0,0.0,0.0,0.0,exp58-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 7, 'metric': 'euclidean'}",BD50,9,337,21,77,444,86,358,9,337,21,77,444,86,358,0.3,0.1046511627906976,0.1551724137931034,0.7792792792792793,0.3,0.1046511627906976,0.1551724137931034,0.7792792792792793,0.5232716560802725,0.5232716560802725,0.0,0.0,0.0,0.0,0.0,exp58-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 5, 'weights': 'distance', 'metric': 'euclidean'}",BD50,17,330,28,69,444,86,358,17,330,28,69,444,86,358,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.5595691797845899,0.5595691797845899,0.0,0.0,0.0,0.0,0.0,exp58-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 5, 'metric': 'manhattan', 'weights': 'distance'}",BD50,17,330,28,69,444,86,358,17,330,28,69,444,86,358,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.5595691797845899,0.5595691797845899,0.0,0.0,0.0,0.0,0.0,exp58-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'manhattan', 'n_neighbors': 7}",BD50,10,336,22,76,444,86,358,10,336,22,76,444,86,358,0.3125,0.1162790697674418,0.1694915254237288,0.7792792792792793,0.3125,0.1162790697674418,0.1694915254237288,0.7792792792792793,0.5277455583172237,0.5277455583172237,0.0,0.0,0.0,0.0,0.0,exp58-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'penalty': 'l2', 'random_state': 42, 'solver': 'liblinear', 'C': 1}",BD50,13,334,24,73,444,86,358,13,334,24,73,444,86,358,0.3513513513513513,0.1511627906976744,0.2113821138211382,0.7815315315315315,0.3513513513513513,0.1511627906976744,0.2113821138211382,0.7815315315315315,0.5419612445917334,0.5419612445917334,0.0,0.0,0.0,0.0,0.0,exp58-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'random_state': 42, 'solver': 'liblinear', 'penalty': 'l1', 'C': 1}",BD50,13,334,24,73,444,86,358,13,334,24,73,444,86,358,0.3513513513513513,0.1511627906976744,0.2113821138211382,0.7815315315315315,0.3513513513513513,0.1511627906976744,0.2113821138211382,0.7815315315315315,0.5419612445917334,0.5419612445917334,0.0,0.0,0.0,0.0,0.0,exp58-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'penalty': 'l2', 'random_state': 42, 'C': 5, 'solver': 'liblinear'}",BD50,14,334,24,72,444,86,358,15,334,24,71,444,86,358,0.3684210526315789,0.1627906976744186,0.2258064516129032,0.7837837837837838,0.3846153846153846,0.1744186046511628,0.24,0.786036036036036,0.5478435975329099,0.5533991530884654,0.0161943319838057,0.0116279069767441,0.0141935483870968,0.0022522522522522,0.0055555555555555,exp58-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'penalty': 'l2', 'random_state': 42, 'C': 0.1, 'solver': 'liblinear'}",BD50,12,337,21,74,444,86,358,12,337,21,74,444,86,358,0.3636363636363636,0.1395348837209302,0.2016806722689075,0.786036036036036,0.3636363636363636,0.1395348837209302,0.2016806722689075,0.786036036036036,0.5409382767191383,0.5409382767191383,0.0,0.0,0.0,0.0,0.0,exp58-BD50-feature-set4-NO-SMOTE,False
