model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'degree': 2, 'C': 10, 'random_state': 42, 'kernel': 'sigmoid'}",BD50,0,357,1,86,444,86,358,0,357,1,86,444,86,358,0.0,0.0,,0.8040540540540541,0.0,0.0,,0.8040540540540541,0.498611111111111,0.498611111111111,0.0,0.0,,0.0,0.0,exp57-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 5, 'weights': 'distance', 'metric': 'euclidean'}",BD50,17,330,28,69,444,86,358,17,330,28,69,444,86,358,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.5595691797845899,0.5595691797845899,0.0,0.0,0.0,0.0,0.0,exp57-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'n_neighbors': 5, 'metric': 'manhattan', 'weights': 'distance'}",BD50,17,330,28,69,444,86,358,17,330,28,69,444,86,358,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.3777777777777777,0.1976744186046511,0.2595419847328244,0.7815315315315315,0.5595691797845899,0.5595691797845899,0.0,0.0,0.0,0.0,0.0,exp57-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'weights': 'uniform', 'n_neighbors': 7, 'metric': 'euclidean'}",BD50,9,337,21,77,444,86,358,9,337,21,77,444,86,358,0.3,0.1046511627906976,0.1551724137931034,0.7792792792792793,0.3,0.1046511627906976,0.1551724137931034,0.7792792792792793,0.5232716560802725,0.5232716560802725,0.0,0.0,0.0,0.0,0.0,exp57-BD50-feature-set4-NO-SMOTE,False
knn_classifier,overall,"{'metric': 'manhattan', 'weights': 'uniform', 'n_neighbors': 3}",BD50,15,315,43,71,444,86,358,15,315,43,71,444,86,358,0.2586206896551724,0.1744186046511628,0.2083333333333333,0.7432432432432432,0.2586206896551724,0.1744186046511628,0.2083333333333333,0.7432432432432432,0.5265660959219369,0.5265660959219369,0.0,0.0,0.0,0.0,0.0,exp57-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'random_state': 42, 'solver': 'liblinear', 'penalty': 'l1', 'C': 1}",BD50,13,334,24,73,444,86,358,15,333,25,71,444,86,358,0.3513513513513513,0.1511627906976744,0.2113821138211382,0.7815315315315315,0.375,0.1744186046511628,0.2380952380952381,0.7837837837837838,0.5419612445917334,0.5523370615851975,0.0236486486486486,0.0232558139534883,0.0267131242740999,0.0022522522522522,0.010375816993464,exp57-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'penalty': 'l2', 'random_state': 42, 'C': 0.1, 'solver': 'liblinear'}",BD50,12,337,21,74,444,86,358,11,340,18,75,444,86,358,0.3636363636363636,0.1395348837209302,0.2016806722689075,0.786036036036036,0.3793103448275862,0.127906976744186,0.1913043478260869,0.7905405405405406,0.5409382767191383,0.5392225904446286,0.0156739811912225,-0.0116279069767441,-0.0103763244428205,0.0045045045045045,-0.0017156862745096,exp57-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'penalty': 'l2', 'C': 0.01, 'solver': 'liblinear', 'random_state': 42}",BD50,9,345,13,77,444,86,358,9,345,13,77,444,86,358,0.4090909090909091,0.1046511627906976,0.1666666666666666,0.7972972972972973,0.4090909090909091,0.1046511627906976,0.1666666666666666,0.7972972972972973,0.5344218908220565,0.5344218908220565,0.0,0.0,0.0,0.0,0.0,exp57-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'random_state': 42, 'solver': 'liblinear', 'C': 100000000.0, 'penalty': 'l1'}",BD50,16,333,25,70,444,86,358,16,333,25,70,444,86,358,0.3902439024390244,0.1860465116279069,0.2519685039370078,0.786036036036036,0.3902439024390244,0.1860465116279069,0.2519685039370078,0.786036036036036,0.5578926171407531,0.5578926171407531,0.0,0.0,0.0,0.0,0.0,exp57-BD50-feature-set4-NO-SMOTE,False
logistic_regression,overall,"{'penalty': 'l2', 'random_state': 42, 'solver': 'liblinear', 'C': 100000000.0}",BD50,15,334,24,71,444,86,358,14,333,25,72,444,86,358,0.3846153846153846,0.1744186046511628,0.24,0.786036036036036,0.358974358974359,0.1627906976744186,0.224,0.7815315315315315,0.5533991530884654,0.546454708644021,-0.0256410256410256,-0.0116279069767441,-0.016,-0.0045045045045044,-0.0069444444444444,exp57-BD50-feature-set4-NO-SMOTE,False
